"ENTITY_EMP_ID","OBJ_ID","ENTITY_ID","ENTITY_AFLTN_ID","EMP_STAT_CD","EMP_TYP_CD","BASE_SLRY_AMT","PRMRY_IND","ACTV_IND","PRMRY_DEPT_CD","EMP_ID","EMP_REC_ID"
"2840","2840","2840","2840","A","P","50000","Y","Y","IN-FAMM","0000013992","1"
"2841","2841","2841","2841","A","P","50000","Y","Y","UA-VPIT","0000014059","1"
"2842","2842","2842","2842","A","P","50000","Y","Y","IN-INTM","0000014105","1"
"2843","2843","2843","2843","A","P","50000","Y","Y","IN-MEDN","0000014351","1"
"2844","2844","2844","2844","A","P","50000","Y","Y","SB-SART","0000014437","1"
"2845","2845","2845","2845","A","P","50000","Y","Y","BL-JSP","0000014530","1"
"2846","2846","2846","2846","L","P","50000","Y","Y","BL-ANTH","0000014689","1"
"2847","2847","2847","2847","A","P","50000","Y","Y","BL-ECON","0000014793","1"
"2848","2848","2848","2848","A","P","50000","Y","Y","IN-AHEC","0000014886","1"
"2849","2849","2849","2849","A","P","50000","Y","Y","EA-EDUC","0000015011","1"
"2850","2850","2850","2850","A","P","50000","Y","Y","BL-CMCL","0000015527","1"
"2851","2851","2851","2851","A","P","50000","Y","Y","BL-PSY","0000015617","1"
"2852","2852","2852","2852","A","P","50000","Y","Y","UA-VPIT","0000015899","1"
"2853","2853","2853","2853","L","P","50000","Y","Y","SB-WMNS","0000015942","1"
"2854","2854","2854","2854","A","P","50000","Y","Y","IN-INTP","0000016014","1"
"2855","2855","2855","2855","A","P","50000","Y","Y","NW-PSY","0000016158","1"
"2856","2856","2856","2856","A","P","50000","Y","Y","IN-NURS","0000016205","1"
"2857","2857","2857","2857","R","P","50000","Y","Y","EA-EA","0000016417","1"
"2858","2858","2858","2858","A","P","50000","Y","Y","BL-ISS","0000016467","1"
"2859","2859","2859","2859","A","P","50000","Y","Y","SB-CTSD","0000016660","1"
"2860","2860","2860","2860","A","P","50000","Y","Y","BL-PSY","0000016665","1"
"2861","2861","2861","2861","A","P","50000","Y","Y","BL-REL","0000016702","1"
"2862","2862","2862","2862","A","P","50000","Y","Y","BL-ARSD","0000016900","1"
"2863","2863","2863","2863","A","P","50000","Y","Y","BL-PSY","0000017191","1"
"2864","2864","2864","2864","A","P","50000","Y","Y","IN-INFO","0000017526","1"
"2865","2865","2865","2865","A","P","50000","Y","Y","BL-FINS","0000017982","1"
"2866","2866","2866","2866","A","P","50000","Y","Y","IN-SPEA","0000018045","1"
"2867","2867","2867","2867","A","P","50000","Y","Y","UA-FMOP","0000018189","1"
"2868","2868","2868","2868","A","P","50000","Y","Y","SE-SOCS","0000018264","1"
"2869","2869","2869","2869","A","P","50000","Y","Y","KO-UDIV","0000018834","1"
"2870","2870","2870","2870","A","P","50000","Y","Y","IN-CARD","0000018846","1"
"2871","2871","2871","2871","A","P","50000","Y","Y","IN-PULM","0000018851","1"
"2872","2872","2872","2872","A","P","50000","Y","Y","BL-FRIT","0000018893","1"
"2873","2873","2873","2873","A","N","50000","Y","Y","BL-HPER","0000018983","1"
"2874","2874","2874","2874","T","N","50000","Y","Y","BL-SURV","0000019060","1"
"2875","2875","2875","2875","A","P","50000","Y","Y","BL-BL","0000019382","1"
"2876","2876","2876","2876","A","P","50000","Y","Y","SE-NURS","0000019469","1"
"2877","2877","2877","2877","A","P","50000","Y","Y","BL-SOC","0000019671","1"
"2878","2878","2878","2878","T","P","50000","Y","Y","BL-BL","0000019730","1"
"2879","2879","2879","2879","A","N","50000","Y","Y","BL-BL","0000019902","1"
"2880","2880","2880","2880","A","P","50000","Y","Y","UA-BUDU","0000019907","1"
"2881","2881","2881","2881","R","P","50000","Y","Y","SE-SOCS","0000020152","1"
"2882","2882","2882","2882","A","P","50000","Y","Y","SE-ACAD","0000020325","1"
"2883","2883","2883","2883","A","P","50000","Y","Y","BA-IUHC","0000020336","1"
"2884","2884","2884","2884","A","P","50000","Y","Y","BL-BL","0000020464","1"
"2885","2885","2885","2885","A","P","50000","Y","Y","BL-BL","0000020517","1"
"2886","2886","2886","2886","A","P","50000","Y","Y","BL-SURV","0000020648","1"
"2887","2887","2887","2887","A","P","50000","Y","Y","IN-ENGT","0000020665","1"
"2888","2888","2888","2888","A","P","50000","Y","Y","BL-BL","0000020819","1"
"2889","2889","2889","2889","P","P","50000","Y","Y","BL-FOLK","0000020898","1"
"2890","2890","2890","2890","A","P","50000","Y","Y","BL-PSY","0000021474","1"
"2891","2891","2891","2891","T","P","50000","Y","Y","EA-COMR","0000021537","1"
"2892","2892","2892","2892","A","P","50000","Y","Y","BA-IMAU","0000021554","1"
"2893","2893","2893","2893","A","P","50000","Y","Y","IN-BIOM","0000021723","1"
"2894","2894","2894","2894","A","P","50000","Y","Y","BL-BL","0000021905","1"
"2895","2895","2895","2895","T","P","50000","Y","Y","IN-IN","0000021923","1"
"2896","2896","2896","2896","A","P","50000","Y","Y","UA-VPIT","0000022180","1"
"2897","2897","2897","2897","T","N","50000","Y","Y","","0000022411","1"
"2898","2898","2898","2898","A","P","50000","Y","Y","IN-SCI","0000022474","1"
"2899","2899","2899","2899","A","P","50000","Y","Y","BL-SOC","0000022704","1"
"2900","2900","2900","2900","A","P","50000","Y","Y","EA-SMD","0000022857","1"
"2901","2901","2901","2901","A","P","50000","Y","Y","BL-CEUS","0000022892","1"
"2902","2902","2902","2902","A","P","50000","Y","Y","BL-COGS","0000023485","1"
"2903","2903","2903","2903","T","P","50000","Y","Y","BL-BUS","0000023546","1"
"2904","2904","2904","2904","A","P","50000","Y","Y","BL-JOUR","0000023555","1"
"2905","2905","2905","2905","A","P","50000","Y","Y","IN-HR","0000023571","1"
"2906","2906","2906","2906","A","P","50000","Y","Y","BL-BL","0000023709","1"
"2907","2907","2907","2907","A","P","50000","Y","Y","BL-PSY","0000023710","1"
"2908","2908","2908","2908","T","P","50000","Y","Y","EA-EA","0000023720","1"
"2909","2909","2909","2909","A","P","50000","Y","Y","BL-PSY","0000023967","1"
"2910","2910","2910","2910","A","P","50000","Y","Y","SB-SOCA","0000024033","1"
"2911","2911","2911","2911","A","P","50000","Y","Y","IN-UCOL","0000024356","1"
"2912","2912","2912","2912","A","P","50000","Y","Y","BL-RTVS","0000024579","1"
"2913","2913","2913","2913","A","N","50000","Y","Y","BL-PSY","0000024693","1"
"2914","2914","2914","2914","A","P","50000","Y","Y","BL-LLAB","0000024916","1"
"2915","2915","2915","2915","A","P","50000","Y","Y","BL-CMCL","0000025007","1"
"2916","2916","2916","2916","A","P","50000","Y","Y","BL-MED","0000025112","1"
"2917","2917","2917","2917","A","P","50000","Y","Y","IN-LART","0000025175","1"
"2918","2918","2918","2918","A","N","50000","Y","Y","BA-AUTM","0000025177","1"
"2919","2919","2919","2919","A","P","50000","Y","Y","IN-OBGY","0000025479","1"
"2920","2920","2920","2920","A","P","50000","Y","Y","EA-SSER","0000025892","1"
"2921","2921","2921","2921","A","P","50000","Y","Y","EA-CHAN","0000026057","1"
"2922","2922","2922","2922","A","P","50000","Y","Y","EA-HUFA","0000026253","1"
"2923","2923","2923","2923","R","P","50000","Y","Y","EA-EA","0000026427","1"
"2924","2924","2924","2924","A","P","50000","Y","Y","EA-SMD","0000026435","1"
"2925","2925","2925","2925","A","P","50000","Y","Y","IN-MCIM","0000026445","1"
"2926","2926","2926","2926","A","P","50000","Y","Y","UA-BUDU","0000026511","1"
"2927","2927","2927","2927","T","P","50000","Y","Y","EA-SAID","0000026743","1"
"2928","2928","2928","2928","A","P","50000","Y","Y","BL-RUAD","0000026838","1"
"2929","2929","2929","2929","A","P","50000","Y","Y","SB-LIBR","0000026869","1"
"2930","2930","2930","2930","A","P","50000","Y","Y","EA-SAID","0000027167","1"
"2931","2931","2931","2931","A","P","50000","Y","Y","IN-ANAT","0000027238","1"
"2932","2932","2932","2932","A","P","50000","Y","Y","BL-PSY","0000027271","1"
"2933","2933","2933","2933","A","P","50000","Y","Y","IN-CANC","0000027279","1"
"2934","2934","2934","2934","R","P","50000","Y","Y","NW-NW","0000027366","1"
"2935","2935","2935","2935","A","P","50000","Y","Y","KO-EDUC","0000028368","1"
"2936","2936","2936","2936","A","P","50000","Y","Y","IN-RSDT","0000028463","1"
"2937","2937","2937","2937","A","P","50000","Y","Y","IN-MDCO","0000028497","1"
"2938","2938","2938","2938","A","P","50000","Y","Y","BL-VPGA","0000028561","1"
"2939","2939","2939","2939","A","P","50000","Y","Y","EA-INPR","0000028807","1"
"2940","2940","2940","2940","A","P","50000","Y","Y","UA-PRIN","0000028945","1"
"2941","2941","2941","2941","A","N","50000","Y","Y","BL-RTVS","0000028955","1"
"2942","2942","2942","2942","A","N","50000","Y","Y","BL-BUS","0000028986","1"
"2943","2943","2943","2943","A","P","50000","Y","Y","BL-PHYS","0000029064","1"
"2944","2944","2944","2944","T","P","50000","Y","Y","KO-UREL","0000029079","1"
"2945","2945","2945","2945","A","P","50000","Y","Y","BL-PHYP","0000029141","1"
"2946","2946","2946","2946","A","P","50000","Y","Y","NW-LIBR","0000029390","1"
"2947","2947","2947","2947","A","N","50000","Y","Y","SB-OCP","0000029441","1"
"2948","2948","2948","2948","T","P","50000","Y","Y","KO-KO","0000029598","1"
"2949","2949","2949","2949","A","P","50000","Y","Y","IN-CFSG","0000029633","1"
"2950","2950","2950","2950","T","P","50000","Y","Y","IN-IN","0000029679","1"
"2951","2951","2951","2951","A","P","50000","Y","Y","SE-UDIV","0000029711","1"
"2952","2952","2952","2952","A","N","50000","Y","Y","UA-ATHL","0000029771","1"
"2953","2953","2953","2953","A","P","50000","Y","Y","BL-VPIT","0000030046","1"
"2954","2954","2954","2954","A","P","50000","Y","Y","UA-UART","0000030059","1"
"2955","2955","2955","2955","A","P","50000","Y","Y","UA-VPUR","0000030198","1"
"2956","2956","2956","2956","T","N","50000","Y","Y","BL-BL","0000030285","1"
"2957","2957","2957","2957","A","P","50000","Y","Y","UA-TREA","0000030416","1"
"2958","2958","2958","2958","A","P","50000","Y","Y","BL-GEOY","0000030732","1"
"2959","2959","2959","2959","A","P","50000","Y","Y","IN-CFSG","0000031184","1"
"2960","2960","2960","2960","A","N","50000","Y","Y","IN-DSOH","0000031266","1"
"2961","2961","2961","2961","A","P","50000","Y","Y","","0000031628","1"
"2962","2962","2962","2962","A","P","50000","Y","Y","IN-HERR","0000032068","1"
"2963","2963","2963","2963","A","P","50000","Y","Y","IN-PCRD","0000033045","1"
"2964","2964","2964","2964","A","N","50000","Y","Y","BL-EDUC","0000033929","1"
"2965","2965","2965","2965","A","P","50000","Y","Y","BL-PSY","0000033974","1"
"2966","2966","2966","2966","R","P","50000","Y","Y","IN-IN","0000034001","1"
"2967","2967","2967","2967","R","P","50000","Y","Y","IN-ENGT","0000034100","1"
"2968","2968","2968","2968","A","P","50000","Y","Y","BA-IMAU","0000034134","1"
"2969","2969","2969","2969","A","P","50000","Y","Y","SB-CHEM","0000034170","1"
"2970","2970","2970","2970","A","P","50000","Y","Y","IN-FAMM","0000034364","1"
"2971","2971","2971","2971","A","P","50000","Y","Y","IN-CLN","0000034468","1"
"2972","2972","2972","2972","A","P","50000","Y","Y","EA-AADV","0000034469","1"
"2973","2973","2973","2973","A","P","50000","Y","Y","IN-HR","0000034704","1"
"2974","2974","2974","2974","A","P","50000","Y","Y","BL-FINS","0000034748","1"
"2975","2975","2975","2975","A","P","50000","Y","Y","IN-CARD","0000034893","1"
"2976","2976","2976","2976","A","P","50000","Y","Y","IA-PARK","0000034964","1"
"2977","2977","2977","2977","A","N","50000","Y","Y","BL-UDIV","0000035066","1"
"2978","2978","2978","2978","A","P","50000","Y","Y","UA-PUR","0000035118","1"
"2979","2979","2979","2979","A","P","50000","Y","Y","IN-ENGT","0000035157","1"
"2980","2980","2980","2980","T","P","50000","Y","Y","IN-HER","0000035217","1"
"2981","2981","2981","2981","A","P","50000","Y","Y","BL-RUAD","0000035279","1"
"2982","2982","2982","2982","A","P","50000","Y","Y","BL-CEUS","0000035304","1"
"2983","2983","2983","2983","A","P","50000","Y","Y","IN-HPHY","0000035321","1"
"2984","2984","2984","2984","T","N","50000","Y","Y","IN-NATA","0000035331","1"
"2985","2985","2985","2985","A","P","50000","Y","Y","UA-FMOP","0000035390","1"
"2986","2986","2986","2986","A","P","50000","Y","Y","IN-FACR","0000035441","1"
"2987","2987","2987","2987","A","P","50000","Y","Y","BL-RUAD","0000035561","1"
"2988","2988","2988","2988","A","P","50000","Y","Y","IN-HEMO","0000035605","1"
"2989","2989","2989","2989","A","P","50000","Y","Y","BL-HPER","0000035846","1"
"2990","2990","2990","2990","A","P","50000","Y","Y","BA-RPAS","0000035849","1"
"2991","2991","2991","2991","A","P","50000","Y","Y","IN-IRET","0000036250","1"
"2992","2992","2992","2992","A","P","50000","Y","Y","BL-ADMS","0000036680","1"
"2993","2993","2993","2993","A","P","50000","Y","Y","IN-ADAF","0000037086","1"
"2994","2994","2994","2994","A","N","50000","Y","Y","BL-BUS","0000037983","1"
"2995","2995","2995","2995","A","P","50000","Y","Y","BL-GEOL","0000039301","1"
"2996","2996","2996","2996","T","N","50000","Y","Y","NW-CHEM","0000039316","1"
"2997","2997","2997","2997","A","P","50000","Y","Y","BL-THTR","0000039318","1"
"2998","2998","2998","2998","A","P","50000","Y","Y","BL-VPIT","0000039495","1"
"2999","2999","2999","2999","R","P","50000","Y","Y","IN-IN","0000040136","1"
"3000","3000","3000","3000","T","P","50000","Y","Y","IN-BIOS","0000040186","1"
"3001","3001","3001","3001","R","P","50000","Y","Y","IN-SOCW","0000040189","1"
"3002","3002","3002","3002","A","P","50000","Y","Y","UA-FMOP","0000040358","1"
"3003","3003","3003","3003","A","P","50000","Y","Y","BA-PARK","0000040384","1"
"3004","3004","3004","3004","A","N","50000","Y","Y","SB-SBUE","0000040433","1"
"3005","3005","3005","3005","A","N","50000","Y","Y","IN-PATH","0000040493","1"
"3006","3006","3006","3006","A","P","50000","Y","Y","BL-HPER","0000040636","1"
"3007","3007","3007","3007","A","P","50000","Y","Y","UA-TRMS","0000040704","1"
"3008","3008","3008","3008","A","P","50000","Y","Y","UA-SCS","0000040714","1"
"3009","3009","3009","3009","A","P","50000","Y","Y","IN-EDUC","0000040892","1"
"3010","3010","3010","3010","A","P","50000","Y","Y","IN-IUSC","0000040962","1"
"3011","3011","3011","3011","A","P","50000","Y","Y","IN-CFSG","0000041053","1"
"3012","3012","3012","3012","A","P","50000","Y","Y","BL-SLAV","0000041360","1"
"3013","3013","3013","3013","T","P","50000","Y","Y","","0000041417","1"
"3014","3014","3014","3014","T","N","50000","Y","Y","BL-CSCI","0000041623","1"
"3015","3015","3015","3015","A","P","50000","Y","Y","BL-BI","0000042034","1"
"3016","3016","3016","3016","A","P","50000","Y","Y","BL-BUS","0000042074","1"
"3017","3017","3017","3017","A","P","50000","Y","Y","EA-BSSD","0000042112","1"
"3018","3018","3018","3018","A","P","50000","Y","Y","EA-TUSP","0000042452","1"
"3019","3019","3019","3019","A","P","50000","Y","Y","IN-MRES","0000042765","1"
"3020","3020","3020","3020","A","P","50000","Y","Y","BL-OPT","0000042818","1"
"3021","3021","3021","3021","A","P","50000","Y","Y","IN-PHEM","0000043134","1"
"3022","3022","3022","3022","A","N","50000","Y","Y","BL-EDUC","0000043251","1"
"3023","3023","3023","3023","A","P","50000","Y","Y","UA-UART","0000043550","1"
"3024","3024","3024","3024","A","N","50000","Y","Y","BL-IIDC","0000044691","1"
"3025","3025","3025","3025","A","P","50000","Y","Y","UA-FMOP","0000044718","1"
"3026","3026","3026","3026","T","N","50000","Y","Y","BA-CONF","0000044968","1"
"3027","3027","3027","3027","A","N","50000","Y","Y","IN-RADY","0000045077","1"
"3028","3028","3028","3028","A","P","50000","Y","Y","IN-RESG","0000045797","1"
"3029","3029","3029","3029","A","P","50000","Y","Y","BL-MATH","0000046423","1"
"3030","3030","3030","3030","D","P","50000","Y","Y","BL-BL","0000046536","1"
"3031","3031","3031","3031","A","P","50000","Y","Y","IN-PBHL","0000046720","1"
"3032","3032","3032","3032","R","P","50000","Y","Y","IN-IN","0000046768","1"
"3033","3033","3033","3033","A","P","50000","Y","Y","BL-SSER","0000046771","1"
"3034","3034","3034","3034","A","P","50000","Y","Y","IN-OVM","0000046792","1"
"3035","3035","3035","3035","A","N","50000","Y","Y","IN-ENGT","0000046856","1"
"3036","3036","3036","3036","A","N","50000","Y","Y","BL-AST","0000046958","1"
"3037","3037","3037","3037","A","P","50000","Y","Y","BL-SPEA","0000046968","1"
"3038","3038","3038","3038","A","P","50000","Y","Y","KO-SSER","0000047055","1"
"3039","3039","3039","3039","A","P","50000","Y","Y","BL-VPGA","0000047166","1"
"3040","3040","3040","3040","A","P","50000","Y","Y","IN-UCOL","0000047183","1"
"3041","3041","3041","3041","A","N","50000","Y","Y","BL-BI","0000047295","1"
"3042","3042","3042","3042","A","P","50000","Y","Y","BL-CRIM","0000047300","1"
"3043","3043","3043","3043","A","P","50000","Y","Y","BL-MUS","0000047313","1"
"3044","3044","3044","3044","A","N","50000","Y","Y","SE-SSER","0000047344","1"
"3045","3045","3045","3045","A","P","50000","Y","Y","IN-DMMR","0000047354","1"
"3046","3046","3046","3046","A","P","50000","Y","Y","UA-FMOP","0000047360","1"
"3047","3047","3047","3047","A","P","50000","Y","Y","BA-PARK","0000047368","1"
"3048","3048","3048","3048","A","N","50000","Y","Y","IN-INTM","0000047376","1"
"3049","3049","3049","3049","A","P","50000","Y","Y","BL-HPSC","0000047377","1"
"3050","3050","3050","3050","A","P","50000","Y","Y","SE-BOOK","0000047384","1"
"3051","3051","3051","3051","A","N","50000","Y","Y","BL-PHYP","0000047463","1"
"3052","3052","3052","3052","A","P","50000","Y","Y","KO-SSER","0000047481","1"
"3053","3053","3053","3053","T","P","50000","Y","Y","IN-MDEP","0000047729","1"
"3054","3054","3054","3054","A","P","50000","Y","Y","UA-IHET","0000047965","1"
"3055","3055","3055","3055","A","P","50000","Y","Y","IN-PSYC","0000048051","1"
"3056","3056","3056","3056","A","P","50000","Y","Y","BA-RPAS","0000048341","1"
"3057","3057","3057","3057","A","N","50000","Y","Y","BL-FINH","0000048603","1"
"3058","3058","3058","3058","A","P","50000","Y","Y","UA-FMOP","0000048695","1"
"3059","3059","3059","3059","A","P","50000","Y","Y","EA-LIBR","0000048787","1"
"3060","3060","3060","3060","A","P","50000","Y","Y","IN-NEUR","0000049808","1"
"3061","3061","3061","3061","A","P","50000","Y","Y","IN-OTHN","0000049812","1"
"3062","3062","3062","3062","A","N","50000","Y","Y","BL-ADMS","0000050701","1"
"3063","3063","3063","3063","A","N","50000","Y","Y","BL-IUCF","0000051313","1"
"3064","3064","3064","3064","A","N","50000","Y","Y","IN-PSYC","0000052566","1"
"3065","3065","3065","3065","R","N","50000","Y","Y","IN-PCDC","0000052743","1"
"3066","3066","3066","3066","A","P","50000","Y","Y","IN-MSCI","0000052896","1"
"3067","3067","3067","3067","A","P","50000","Y","Y","BL-NEUS","0000052966","1"
"3068","3068","3068","3068","R","N","50000","Y","Y","BL-LIBR","0000052979","1"
"3069","3069","3069","3069","A","P","50000","Y","Y","SB-PEA","0000053075","1"
"3070","3070","3070","3070","A","P","50000","Y","Y","UA-REAL","0000053105","1"
"3071","3071","3071","3071","T","N","50000","Y","Y","","0000053274","1"
"3072","3072","3072","3072","A","P","50000","Y","Y","BL-SLIS","0000053285","1"
"3073","3073","3073","3073","A","P","50000","Y","Y","EA-BURS","0000053302","1"
"3074","3074","3074","3074","A","N","50000","Y","Y","BL-FOLK","0000053332","1"
"3075","3075","3075","3075","A","P","50000","Y","Y","IN-PSYC","0000053527","1"
"3076","3076","3076","3076","A","P","50000","Y","Y","EA-EDUC","0000053537","1"
"3077","3077","3077","3077","A","P","50000","Y","Y","IN-UMDA","0000053611","1"
"3078","3078","3078","3078","A","P","50000","Y","Y","UA-VPIT","0000053613","1"
"3079","3079","3079","3079","A","P","50000","Y","Y","NW-GENA","0000053853","1"
"3080","3080","3080","3080","A","P","50000","Y","Y","IN-CLN","0000054077","1"
"3081","3081","3081","3081","A","P","50000","Y","Y","BL-VPGA","0000054168","1"
"3082","3082","3082","3082","A","P","50000","Y","Y","IN-JOUR","0000054273","1"
"3083","3083","3083","3083","A","P","50000","Y","Y","KO-PHYP","0000054302","1"
"3084","3084","3084","3084","T","N","50000","Y","Y","BL-MUS","0000054529","1"
"3085","3085","3085","3085","A","N","50000","Y","Y","BL-EDUC","0000054843","1"
"3086","3086","3086","3086","A","P","50000","Y","Y","SB-FORN","0000055906","1"
"3087","3087","3087","3087","A","P","50000","Y","Y","IN-PADO","0000058305","1"
"3088","3088","3088","3088","R","P","50000","Y","Y","IN-IN","0000058778","1"
"3089","3089","3089","3089","R","P","50000","Y","Y","IN-IN","0000058880","1"
"3090","3090","3090","3090","A","P","50000","Y","Y","IN-ADAF","0000059123","1"
"3091","3091","3091","3091","A","P","50000","Y","Y","BL-SOC","0000059211","1"
"3092","3092","3092","3092","A","P","50000","Y","Y","BL-REGR","0000059227","1"
"3093","3093","3093","3093","A","P","50000","Y","Y","BL-SPHS","0000059287","1"
"3094","3094","3094","3094","A","P","50000","Y","Y","UA-PUR","0000059326","1"
"3095","3095","3095","3095","A","P","50000","Y","Y","IN-LART","0000059535","1"
"3096","3096","3096","3096","A","N","50000","Y","Y","UA-VPIT","0000059764","1"
"3097","3097","3097","3097","A","P","50000","Y","Y","KO-PAII","0000060027","1"
"3098","3098","3098","3098","A","P","50000","Y","Y","IN-CLN","0000060087","1"
"3099","3099","3099","3099","A","P","50000","Y","Y","IA-CSFA","0000060376","1"
"3100","3100","3100","3100","A","P","50000","Y","Y","BL-SSER","0000060519","1"
"3101","3101","3101","3101","A","P","50000","Y","Y","BL-RUAD","0000060537","1"
"3102","3102","3102","3102","T","P","50000","Y","Y","BL-GEOL","0000060679","1"
"3103","3103","3103","3103","A","P","50000","Y","Y","UA-VPIT","0000060684","1"
"3104","3104","3104","3104","T","N","50000","Y","Y","SB-ARTD","0000061348","1"
"3105","3105","3105","3105","A","P","50000","Y","Y","IN-ORTS","0000061389","1"
"3106","3106","3106","3106","A","N","50000","Y","Y","BL-SOC","0000061524","1"
"3107","3107","3107","3107","T","P","50000","Y","Y","IN-EDUC","0000061600","1"
"3108","3108","3108","3108","A","N","50000","Y","Y","BL-INFO","0000061973","1"
"3109","3109","3109","3109","A","P","50000","Y","Y","BL-HONR","0000062610","1"
"3110","3110","3110","3110","A","P","50000","Y","Y","UA-FMOP","0000064023","1"
"3111","3111","3111","3111","A","P","50000","Y","Y","IA-ONEC","0000064166","1"
"3112","3112","3112","3112","A","P","50000","Y","Y","BL-EDUC","0000064984","1"
"3113","3113","3113","3113","R","P","50000","Y","Y","IN-IN","0000065533","1"
"3114","3114","3114","3114","R","P","50000","Y","Y","BL-BL","0000065572","1"
"3115","3115","3115","3115","A","P","50000","Y","Y","BA-RPAS","0000065628","1"
"3116","3116","3116","3116","A","P","50000","Y","Y","BA-RPAS","0000065638","1"
"3117","3117","3117","3117","A","P","50000","Y","Y","BL-ARSD","0000065683","1"
"3118","3118","3118","3118","A","P","50000","Y","Y","IN-PHED","0000065733","1"
"3119","3119","3119","3119","A","P","50000","Y","Y","EA-SMD","0000065771","1"
"3120","3120","3120","3120","A","P","50000","Y","Y","BA-IMAU","0000065858","1"
"3121","3121","3121","3121","D","P","50000","Y","Y","BL-BL","0000065861","1"
"3122","3122","3122","3122","A","P","50000","Y","Y","UA-BUDU","0000066138","1"
"3123","3123","3123","3123","A","P","50000","Y","Y","BL-RUAD","0000066195","1"
"3124","3124","3124","3124","A","P","50000","Y","Y","EA-AADV","0000066368","1"
"3125","3125","3125","3125","A","P","50000","Y","Y","UA-BUDU","0000066462","1"
"3126","3126","3126","3126","A","P","50000","Y","Y","UA-PRIN","0000066512","1"
"3127","3127","3127","3127","A","P","50000","Y","Y","SB-PHPC","0000066558","1"
"3128","3128","3128","3128","A","P","50000","Y","Y","SB-INFT","0000066591","1"
"3129","3129","3129","3129","A","P","50000","Y","Y","BL-VPGA","0000066697","1"
"3130","3130","3130","3130","A","P","50000","Y","Y","IN-BIOM","0000066820","1"
"3131","3131","3131","3131","A","P","50000","Y","Y","BL-CDCT","0000066887","1"
"3132","3132","3132","3132","A","P","50000","Y","Y","UA-UART","0000066888","1"
"3133","3133","3133","3133","A","N","50000","Y","Y","UA-FMOP","0000066898","1"
"3134","3134","3134","3134","A","P","50000","Y","Y","UA-VPAD","0000066938","1"
"3135","3135","3135","3135","A","P","50000","Y","Y","UA-VPAD","0000067315","1"
"3136","3136","3136","3136","A","N","50000","Y","Y","BL-SPEA","0000067336","1"
"3137","3137","3137","3137","A","N","50000","Y","Y","BL-SETH","0000067484","1"
"3138","3138","3138","3138","A","N","50000","Y","Y","BL-PSY","0000067533","1"
"3139","3139","3139","3139","A","P","50000","Y","Y","BL-VPGA","0000067544","1"
"3140","3140","3140","3140","A","P","50000","Y","Y","BL-ANTH","0000067611","1"
"3141","3141","3141","3141","A","N","50000","Y","Y","IN-WCPR","0000067815","1"
"3142","3142","3142","3142","A","P","50000","Y","Y","IN-ACCT","0000068004","1"
"3143","3143","3143","3143","A","P","50000","Y","Y","BL-BUS","0000068061","1"
"3144","3144","3144","3144","A","P","50000","Y","Y","IN-WCPR","0000068829","1"
"3145","3145","3145","3145","A","P","50000","Y","Y","UA-PUR","0000068960","1"
"3146","3146","3146","3146","A","P","50000","Y","Y","BL-ENG","0000071294","1"
"3147","3147","3147","3147","A","P","50000","Y","Y","BL-BL","0000071371","1"
"3148","3148","3148","3148","P","P","50000","Y","Y","BL-PSY","0000071471","1"
"3149","3149","3149","3149","R","P","50000","Y","Y","IN-IN","0000072040","1"
"3150","3150","3150","3150","R","P","50000","Y","Y","IN-IN","0000072281","1"
"3151","3151","3151","3151","A","P","50000","Y","Y","BL-PSY","0000072386","1"
"3152","3152","3152","3152","T","P","50000","Y","Y","IN-DSAD","0000072635","1"
"3153","3153","3153","3153","A","P","50000","Y","Y","BL-PSY","0000072684","1"
"3154","3154","3154","3154","R","P","50000","Y","Y","BL-BL","0000072711","1"
"3155","3155","3155","3155","A","P","50000","Y","Y","BL-PHYP","0000072955","1"
"3156","3156","3156","3156","A","P","50000","Y","Y","BA-RPAS","0000072964","1"
"3157","3157","3157","3157","A","P","50000","Y","Y","BL-LIBR","0000072973","1"
"3158","3158","3158","3158","A","P","50000","Y","Y","SE-REGR","0000073000","1"
"3159","3159","3159","3159","A","N","50000","Y","Y","BL-ARSD","0000073014","1"
"3160","3160","3160","3160","A","P","50000","Y","Y","IN-BURS","0000073059","1"
"3161","3161","3161","3161","A","P","50000","Y","Y","UA-VPPF","0000073091","1"
"3162","3162","3162","3162","A","P","50000","Y","Y","UA-PRES","0000073112","1"
"3163","3163","3163","3163","R","P","50000","Y","Y","SE-PD","0000073190","1"
"3164","3164","3164","3164","T","P","50000","Y","Y","EA-NURS","0000073198","1"
"3165","3165","3165","3165","A","P","50000","Y","Y","NW-NURS","0000073246","1"
"3166","3166","3166","3166","A","P","50000","Y","Y","UA-INTP","0000073261","1"
"3167","3167","3167","3167","A","P","50000","Y","Y","SB-PHYS","0000073397","1"
"3168","3168","3168","3168","A","P","50000","Y","Y","IN-EDUC","0000073462","1"
"3169","3169","3169","3169","A","P","50000","Y","Y","IN-PLAN","0000073635","1"
"3170","3170","3170","3170","A","N","50000","Y","Y","BL-NELC","0000073951","1"
"3171","3171","3171","3171","A","P","50000","Y","Y","UA-ATHL","0000074224","1"
"3172","3172","3172","3172","A","P","50000","Y","Y","EA-EXAF","0000074346","1"
"3173","3173","3173","3173","A","P","50000","Y","Y","IN-RAON","0000074792","1"
"3174","3174","3174","3174","A","P","50000","Y","Y","UA-REAL","0000077199","1"
